,Prot1,Prot2,Attractive e (mf),Repulsive e (mf),Total e (mf),Attractive e (cf),Repulsive e (cf),Total e (cf)
413,414.0,Staller2022_syntheticDBD,-2.1270245315906395,,-4.43776437796177,-3.206868838392618,0.09662935592151717,-7.45256646948306
414,415.0,Staller2022_syntheticDBD,-2.2591226162343037,,-2.6835208339162993,-3.3119619536106524,,-5.288935048062836
415,416.0,Staller2022_syntheticDBD,-0.8894991456335809,,-1.377934783393835,-2.487499520582364,,-2.8551884749415954
416,417.0,Staller2022_syntheticDBD,-0.8787201126679869,0.22537963933393756,-1.53267308215346,-2.1443661486939063,0.39590715154799294,-2.1861860438187506
417,418.0,Staller2022_syntheticDBD,-1.3004041518162344,,-2.507307783560245,-2.0761514709585964,,-3.6484738017234086
418,419.0,Staller2022_syntheticDBD,-1.7656475577460826,,-1.70386659211767,-2.869897582968618,,-3.625690729207111
419,420.0,Staller2022_syntheticDBD,-0.9917356615964111,,-1.0385002659738891,-3.2681490175548107,0.14485246208494656,-2.876720191412499
420,421.0,Staller2022_syntheticDBD,-3.061718215715753,,-3.8955429381008715,-3.169254545384097,0.07326246071362051,-4.742482791972577
421,422.0,Staller2022_syntheticDBD,-2.766846818499521,0.030967413133874994,-4.447446639846559,-1.1783898889072668,1.3239901683404989,-0.2577997903015188
422,423.0,Staller2022_syntheticDBD,-0.6792603318587164,0.6739166866551012,-2.7570455022502465,-0.5173806116235544,3.7115303817234455,2.8014019699680652
423,424.0,Staller2022_syntheticDBD,-9.736835881570556,,-11.190065524905986,-3.530017791963665,2.272441812014096,-1.4522559864364482
424,425.0,Staller2022_syntheticDBD,-11.194000258176098,,-14.298158126222464,-4.024487014108615,2.5503784536033187,-3.0050642536519447
425,426.0,Staller2022_syntheticDBD,-11.30116635942435,,-14.436893825591618,-4.593682872358001,2.198910373964313,-4.023139646380706
426,427.0,Staller2022_syntheticDBD,-11.08683415692785,,-14.159422426853315,-3.5254340181238604,2.7560042169651418,-1.9869888609231907
427,428.0,Staller2022_syntheticDBD,-1.7961324033969428,,-2.40739624835036,,3.1417386134292427,3.898957980730202
428,429.0,Staller2022_syntheticDBD,-2.3249474164151787,0.8957298047477147,-10.471345797817346,-3.500565558833815,1.0648199661468554,-13.626930454165727
429,430.0,Staller2022_syntheticDBD,-1.9685821586336438,0.9351431445323687,-8.377266725759455,-3.2683047300732344,1.1720040874885467,-11.31866926297268
430,431.0,Staller2022_syntheticDBD,-3.509272669316461,,-4.2137867924353705,-2.360691551263576,0.8855385159107331,-2.380370126927417
431,432.0,Staller2022_syntheticDBD,-3.4821285879854287,,-4.189302536596356,-4.659775880128289,0.06330376681806182,-5.548853820631333
432,433.0,Staller2022_syntheticDBD,-2.705754550494368,,-4.256650729081966,-3.873622329803056,,-6.335202270771646
433,434.0,Staller2022_syntheticDBD,-2.4692105176566934,,-3.0142854285167706,-4.3672648227228485,,-6.469783615087568
434,435.0,Staller2022_syntheticDBD,-2.4618160425533593,,-4.032177035491161,-1.8498738289891978,0.6268848670890129,-3.6509512324989224
435,436.0,Staller2022_syntheticDBD,-1.5489423031740903,0.07208853519691044,-2.6577061816926077,-1.0620165481798114,1.054514048171311,-0.7513989803269432
436,437.0,Staller2022_syntheticDBD,-1.5002004953966819,,-2.2994573972842076,-1.3687097326962776,0.35532719315139205,-1.846711239906444
437,438.0,Staller2022_syntheticDBD,-1.5163505775758273,,-2.3234102489161588,-1.034503775070348,0.6436939024568511,-1.1713165821056606
438,439.0,Staller2022_syntheticDBD,-1.5289592502553888,,-2.3342794553691366,-0.6186210344951842,0.9884471120409442,-0.14243035447352526
439,440.0,Staller2022_syntheticDBD,-1.0934933621639733,0.584931171228574,-3.005685206255561,-1.3702997120679155,1.5472993415081342,-2.04865720020984
440,441.0,Staller2022_syntheticDBD,-1.0896712338916312,0.5840652541782142,-3.0126026026905186,-1.1976494423354227,1.5350171034648636,-0.9797559506950737
441,442.0,Staller2022_syntheticDBD,-1.1054361108134596,0.5946037662022194,-3.159338212099588,-1.4705098906451404,1.4926731123588348,-2.7515201745913007
